Id	Src	Title
148768911	28	Contact with health services for concerns about pregnancy
1755059161	28	Contact with health services for contraceptive management
500104084	28	Contact with health services for postcoital contraception
1180438147	28	Contact with health services for general counselling or advice on contraception
588759831	28	Contact with health services for insertion of contraceptive device
1471845354	28	Contact with health services for sterilisation
854679164	28	Contact with health services for menstrual extraction
1092603368	28	Surveillance of contraceptive drugs
609484926	28	Surveillance of contraceptive device
763108833	28	Retained intrauterine device without injury or harm in non-pregnant uterus
609484926	28	Other specified surveillance of contraceptive device
609484926	28	Surveillance of contraceptive device, unspecified
1755059161	28	Other specified contact with health services for contraceptive management
1755059161	28	Contact with health services for contraceptive management, unspecified
232250957	28	Contact with health services for procreative management
299316821	28	Contact with health services for medically assisted reproduction
1072630678	28	Contact with health services for assisted insemination
191555492	28	Contact with health services for gamete intrafallopian transfer
898418156	28	Contact with health services for procreative management by artificial insemination
1007550643	28	Contact with health services for medically assisted sperm insemination
1072630678	28	Contact with health services for other specified assisted insemination
1072630678	28	Contact with health services for unspecified assisted insemination
478429622	28	Contact with health services for assisted reproductive technology
1262639977	28	Contact with health services for in vitro fertilisation
527968736	28	Contact with health services for egg retrieval
304832061	28	Contact with health services for embryo transfer
358413632	28	Contact with health services for ovum implantation
989460224	28	Contact with health services for harvesting ovum for in vitro fertilisation
814852348	28	Contact with health services for harvesting or implantation of ova
478429622	28	Contact with health services for other specified assisted reproductive technology
478429622	28	Contact with health services for unspecified assisted reproductive technology
279208128	28	Contact with health services for other assisted fertilisation methods
805249072	28	Contact with health services for controlled ovarian stimulation for assisted reproductive technology
581720013	28	Contact with health services for controlled ovarian stimulation for non-assisted reproductive technology cycles
1837570723	28	Contact with health services for ovulation induction
279208128	28	Contact with health services for other specified assisted fertilisation methods
279208128	28	Contact with health services for unspecified assisted fertilisation methods
299316821	28	Other specified contact with health services for medically assisted reproduction
299316821	28	Contact with health services for medically assisted reproduction, unspecified
950847741	28	Contact with health services for genetic counselling
1520748036	28	Contact with health services for tuboplasty or vasoplasty after previous sterilisation
90540510	28	Contact with health services for preconception counselling
137821757	28	Contact with health services for fertility preservation counselling
909893851	28	Contact with health services by gestational carrier
232250957	28	Contact with health services for other specified procreative management
232250957	28	Contact with health services for procreative management, unspecified
2038075060	28	Pregnancy examination or test
472990502	28	Pregnant state
1876938930	28	Supervision of normal pregnancy
2091048957	28	Supervision of normal first pregnancy
1876938930	28	Supervision of other specified normal pregnancy
1876938930	28	Supervision of normal pregnancy, unspecified
177478952	28	Supervision of high-risk pregnancy
1616516990	28	Supervision of pregnancy with history of infertility
85056232	28	Supervision of pregnancy with history of abortive outcome
1908181527	28	Supervision of pregnancy with other poor reproductive or obstetric history
351750019	28	Supervision of pregnancy with history of insufficient antenatal care
2046775039	28	Concealed pregnancy
351750019	28	Other specified supervision of pregnancy with history of insufficient antenatal care
351750019	28	Supervision of pregnancy with history of insufficient antenatal care, unspecified
38934915	28	Supervision of elderly primigravida
1996441980	28	Supervision of very young primigravida
330597610	28	Supervision of high-risk pregnancy due to social problems
177478952	28	Other specified supervision of high-risk pregnancy
177478952	28	Supervision of high-risk pregnancy, unspecified
533672468	28	Expectant parent pre-birth visit
2117684697	28	Antenatal screening
1641920322	28	Antenatal screening for chromosomal anomalies
76970712	28	Antenatal screening due to raised alphafetoprotein level
2117684697	28	Other specified antenatal screening
2117684697	28	Antenatal screening, unspecified
460488781	28	Outcome of delivery
2099609539	28	Single live birth
409907799	28	Single stillbirth
1824776872	28	Twins, both liveborn
159919934	28	Twins, one liveborn and one stillborn
2053553322	28	Twins, both stillborn
1291540889	28	Triplets, all liveborn
1914534865	28	Triplets, some liveborn
1473259027	28	Triplets, all stillborn
1445091553	28	Quadruplets, all liveborn
1945044259	28	Quadruplets, some liveborn
2008509325	28	Quadruplets, all stillborn
381311498	28	Quintuplets, all liveborn
863438794	28	Quintuplets, some liveborn
2041452593	28	Quintuplets, all stillborn
859131692	28	Sextuplets, all liveborn
505304673	28	Sextuplets, some liveborn
553153577	28	Sextuplets, all stillborn
523071804	28	Other multiple births, all liveborn
1803559363	28	Other multiple births, some liveborn
248245335	28	Other multiple births, all stillborn
460488781	28	Outcome of delivery, unspecified
1713083663	28	Liveborn infants according to place of birth
866233471	28	Singleton, born in hospital
1706140078	28	Single liveborn infant, delivered vaginally
443513377	28	Single liveborn infant, delivered by caesarean
866233471	28	Other specified singleton, born in hospital
866233471	28	Singleton, born in hospital, unspecified
1458201067	28	Singleton, born outside hospital
575090966	28	Singleton, unspecified as to place of birth
1192033408	28	Twin, born in hospital
1917003391	28	Twin liveborn infant, delivered vaginally
228457968	28	Twin liveborn infant, delivered by caesarean
1192033408	28	Other specified twin, born in hospital
1192033408	28	Twin, born in hospital, unspecified
887254804	28	Twin, born outside hospital
1370071682	28	Twin, unspecified as to place of birth
621081215	28	Multiple other than twins, born in hospital
1406539027	28	Multiple other than twins, delivered vaginally
639325778	28	Multiple other than twins, delivered by caesarean section
621081215	28	Other specified multiple other than twins, born in hospital
621081215	28	Multiple other than twins, born in hospital, unspecified
1078935531	28	Multiple other than twins, born outside hospital
1025911465	28	Other multiple, unspecified as to place of birth
1713083663	28	Liveborn infants according to place of birth, unspecified
55597211	28	Postpartum care or examination
794387712	28	Care or examination immediately after delivery
1242737002	28	Care or examination of lactating mother
1052768661	28	Routine postpartum follow-up
55597211	28	Other specified postpartum care or examination
55597211	28	Postpartum care or examination, unspecified
751857672	28	Problems related to unwanted pregnancy
1234943390	28	Problems related to multiparity
2043843891	28	Contact with health services for menopausal counselling
1144140024	28	Other specified contact with health services for reasons associated with reproduction
1144140024	28	Contact with health services for reasons associated with reproduction, unspecified
1948641708	28	Health care related circumstances influencing the episode of care without injury or harm
558062861	28	Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm
2048336062	28	Embolisation without injury or harm
814512039	28	Foreign body accidentally left in body without injury or harm
1256747336	28	Failure of sterile precautions without injury or harm
69945597	28	Pressure as potential mode of injury without injury or harm
558062861	28	Other specified circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm
558062861	28	Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm, unspecified
1628956058	28	Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm
1155184730	28	Structural device failure without injury or harm
214764660	28	Functional device failure without injury or harm
760758040	28	Dislodgement, misconnection or de-attachment of a surgical or medical device without injury or harm
1771590495	28	Obstruction of device without injury or harm
372651212	28	Operator error without injury or harm
687886776	28	Combination or interaction of operator error and device failure without injury or harm
1628956058	28	Other specified circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm
1628956058	28	Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm, unspecified
933431200	28	Circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm
514851173	28	Overdose of substance without injury or harm
1259999164	28	Underdosing without injury or harm
519195013	28	Incorrect substance without injury or harm
2078629454	28	Incorrect route of administration without injury or harm
2143105250	28	Unspecified appropriateness of dosing or administration without injury or harm
1584024428	28	Incorrect duration of administration or course of therapy without injury or harm
950995516	28	Medication or substance that is known to be an allergen without injury or harm
1471891461	28	Medication or substance that is known to be contraindicated for the patient without injury or harm
201864550	28	Expired or deteriorated medication or substance without injury or harm
854464302	28	Drug or substance interactions without injury or harm
388188910	28	Inappropriate stoppage or discontinuation of drug without injury or harm
933431200	28	Other specified circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm
933431200	28	Circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm, unspecified
309221988	28	Circumstances associated with other aspects of care influencing the episode of care without injury or harm
407196200	28	Non-administration of necessary drug without injury or harm
1032327140	28	Non-provision of necessary procedure without injury or harm
969957708	28	Problem associated with physical transfer of patient without injury or harm
1490899151	28	Mismatched blood used in transfusion without injury or harm
2098203917	28	Other problem with transfusion without injury or harm
935924470	28	Problem with physical restraints without injury or harm
2102543853	28	Problem with isolation protocol without injury or harm
1568096403	28	Problem with clinical documentation without injury or harm
1670472411	28	Problem with clinical software without injury or harm
688534976	28	Incorrect diagnosis without injury or harm
1399730991	28	Delayed diagnosis without injury or harm
113524208	28	Delayed treatment without injury or harm
497879706	28	Problem with transitions of care, hand offs, or handovers without injury or harm
171466551	28	Patient received diagnostic test or treatment intended for another patient without injury or harm
2030242810	28	Fall in health care without injury or harm
217565035	28	Needle stick without injury or harm
309221988	28	Other specified circumstances associated with other aspects of care influencing the episode of care without injury or harm
309221988	28	Circumstances associated with other aspects of care influencing the episode of care without injury or harm, unspecified
1948641708	28	Other specified health care related circumstances influencing the episode of care without injury or harm
1948641708	28	Health care related circumstances influencing the episode of care without injury or harm, unspecified
343867322	28	Factors related to medical facilities and other health care
540187578	28	Medical services not available in home
1165579820	28	Person awaiting admission to adequate facility elsewhere
835978963	28	Waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere
380574348	28	Organ transplant candidate
835978963	28	Other specified waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere
835978963	28	Waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere, unspecified
661739731	28	Unavailability or inaccessibility of helping agencies other than health care facilities
1419758407	28	Unavailability or inaccessibility of health care facilities
197219552	28	Medical services not available in current medical facility
1111135559	28	Respite care
343867322	28	Other specified factors related to medical facilities and other health care
343867322	28	Factors related to medical facilities and other health care, unspecified
1385445541	28	Donors of organs or tissues
998223002	28	Blood donor
1339227237	28	Bone marrow donor
1010593777	28	Kidney donor
1501012581	28	Cornea donor
769323676	28	Liver donor
1217478414	28	Heart donor
1385445541	28	Donors of other specified organs or tissues
1385445541	28	Donors of organs or tissues, unspecified
34780119	28	Fitting, adjustment or management of devices
1452412339	28	Adjustment or management of implanted devices
1689366038	28	Adjustment or management of implanted hearing device
178643863	28	Adjustment or management of bone conduction device
1045453073	28	Adjustment or management of cochlear device
1689366038	28	Adjustment or management of other implanted hearing device
1689366038	28	Adjustment or management of implanted hearing device, unspecified
1968649087	28	Adjustment or management of infusion pump
270335723	28	Adjustment or management of cardiac devices
634592688	28	Adjustment or management of cardiac pacemaker
2073621843	28	Adjustment or management of cardiac resynchronization therapy defibrillator
1165940507	28	Adjustment or management of cardiac resynchronization therapy pacemaker
2089120168	28	Adjustment or management of cardioverter-defibrillator
270335723	28	Other specified adjustment or management of cardiac devices
270335723	28	Adjustment or management of cardiac devices, unspecified
33186688	28	Adjustment or management of vascular access device
1391003706	28	Adjustment or management of implanted gastric device
121503957	28	Fitting or adjustment of urinary device
870595005	28	Adjustment or management of breast implant
1612427762	28	Adjustment or removal of myringotomy stent or tube
716090312	28	Adjustment and management of a neurostimulator
576756790	28	Fitting or adjustment of cerebrospinal fluid drainage device
850003328	28	Fitting or adjustment of neuropacemaker
1452412339	28	Fitting, adjustment or management of other specified implanted devices
1452412339	28	Adjustment or management of implanted devices, unspecified
1555569327	28	Fitting, adjustment or management of external devices
334769852	28	Fitting or adjustment of external prosthetic device
216282730	28	Fitting or adjustment of artificial arm
1773140992	28	Fitting or adjustment of artificial leg
486714113	28	Fitting or adjustment of artificial eye
2018076309	28	Fitting or adjustment of external breast prosthesis
334769852	28	Other specified fitting or adjustment of external prosthetic device
334769852	28	Fitting or adjustment of external prosthetic device, unspecified
1651887425	28	Fitting or adjustment of orthopaedic device
383294910	28	Fitting or adjustment of orthodontic device
1698041386	28	Fitting or adjustment of dental prosthetic device
1959826241	28	Fitting or adjustment of hearing aid
295395029	28	Fitting or adjustment of spectacles or contact lenses
1555569327	28	Fitting, adjustment or management of other specified external devices
1555569327	28	Fitting, adjustment or management of external devices, unspecified
34780119	28	Fitting, adjustment or management of devices, unspecified
2137227940	28	Dependence on enabling machines or devices
1883489514	28	Dependence on aspirator
352848256	28	Dependence on respirator
1638226305	28	Dependence on renal dialysis
1909952207	28	Dependence on artificial heart
82744341	28	Dependence on wheelchair
2137227940	28	Dependence on other specified machine or device
2137227940	28	Dependence on unspecified machine or device
1120682197	28	Presence of device, implants or grafts
1990706975	28	Presence of cardiac or vascular implants or grafts
1061205864	28	Presence of electronic cardiac devices
345975167	28	Presence of cardiac pacemaker
1799484146	28	Presence of cardiac resynchronization therapy defibrillator
1515983050	28	Presence of cardiac resynchronization therapy pacemaker
1409756054	28	Presence of cardioverter-defibrillator
1061205864	28	Other specified presence of electronic cardiac devices
1061205864	28	Presence of electronic cardiac devices, unspecified
1510701822	28	Presence of aortocoronary bypass graft
782641667	28	Presence of prosthetic heart valve
1273882519	28	Presence of xenogenic heart valve
1565047191	28	Presence of coronary angioplasty implant or graft
1990706975	28	Presence of other specified cardiac or vascular implants or grafts
1990706975	28	Presence of unspecified cardiac or vascular implants or grafts
34248674	28	Presence of devices other than cardiac or vascular implants
1159869513	28	Presence of a neurostimulator
1053235032	28	Presence of urogenital implants
1535957698	28	Presence of intraocular lens
790727229	28	Presence of otological or audiological implants
1248479145	28	Presence of artificial larynx
965006397	28	Presence of endocrine implants
1557076393	28	Presence of tooth-root or mandibular implants
677529942	28	Presence of orthopaedic joint implants
574611415	28	Presence of artificial eye
1198789187	28	Presence of artificial limb
869876414	28	Presence of dental prosthetic device
628890812	28	Presence of external hearing-aid
1077399850	28	Presence of contraceptive device
2103283968	28	Presence of cerebrospinal fluid drainage device
34248674	28	Presence of other specified devices other than cardiac or vascular implants
1120682197	28	Presence of unspecified device
438849334	28	Surgical or postsurgical states
166773247	28	Presence of arthrodesis
1610783007	28	Presence of artificial opening
415305385	28	Presence of tracheostomy
942052213	28	Presence of thoracostomy
2106245949	28	Presence of gastrostomy
2071074211	28	Presence of enterostomy
153588676	28	Presence of ileostomy
2071074211	28	Other specified presence of enterostomy
2071074211	28	Presence of enterostomy, unspecified
1819041366	28	Presence of colostomy
2059993176	28	Presence of cystostomy
359706392	28	Presence of nephrostomy
1789818009	28	Presence of ureterostomy
355657718	28	Presence of urethrostomy
1610783007	28	Presence of other artificial opening
1610783007	28	Presence of artificial opening, unspecified
1612365096	28	Attention to artificial openings
933054252	28	Attention to tracheostomy
1389791934	28	Attention to gastrostomy
645651009	28	Attention to ileostomy
1127225301	28	Attention to colostomy
1435847125	28	Attention to cystostomy
1148441792	28	Attention to artificial vagina
1441312255	28	Attention to nephrostomy
708212336	28	Attention to ureterostomy
455840844	28	Attention to urethrostomy
1612365096	28	Attention to other artificial openings
1612365096	28	Attention to artificial openings, unspecified
334236299	28	Presence of transplanted organ or tissue
599293929	28	Presence of transplanted kidney
1190376061	28	Presence of transplanted heart
845079170	28	Presence of transplanted lung
620477572	28	Presence of transplanted liver
1102082326	28	Presence of transplanted skin
891101673	28	Presence of transplanted bone
1072421620	28	Presence of transplanted bone marrow
1157705347	28	Presence of transfused blood
1112692904	28	Presence of transplanted stem cell
1347873917	28	Presence of transplanted cornea
334236299	28	Presence of other transplanted organ or tissue
334236299	28	Presence of transplanted organ or tissue, unspecified
438849334	28	Other specified surgical or postsurgical states
438849334	28	Surgical or postsurgical states, unspecified
1144088229	28	Convalescence
219711538	28	Convalescence following chemotherapy
1750287780	28	Convalescence following psychotherapy
465425968	28	Convalescence following treatment of fracture
1863354063	28	Convalescence following combined treatment
1144088229	28	Other specified convalescence
1144088229	28	Convalescence, unspecified
1943119179	28	Contact with health services for specific surgical interventions
347598295	28	Contact with health services for prophylactic surgery
907732756	28	Contact with health services for prophylactic surgery for risk-factors related to malignant neoplasms
347598295	28	Other specified contact with health services for prophylactic surgery
347598295	28	Contact with health services for prophylactic surgery, unspecified
1336533505	28	Contact with health services for plastic surgery for unacceptable cosmetic appearance other than hair transplant
990163710	28	Contact with health services for routine or ritual circumcision
89223358	28	Follow-up care involving plastic surgery
224630358	28	Follow-up care involving removal of fracture plate or other internal fixation device
1139230184	28	Attention to surgical dressings, drains or sutures
719466389	28	Contact with health services for hair transplant
1943119179	28	Contact with health services for other specified surgical interventions
1943119179	28	Contact with health services for specific surgical interventions, unspecified
778231924	28	Contact with health services for nonsurgical interventions not involving devices
1582268268	28	Contact with health services for ear piercing
617091887	28	Contact with health services for piercing of body site other than ear
565525382	28	Contact with health services for issue of repeat prescription
898515653	28	Contact with health services for orthodontic care
2138810005	28	Care involving dialysis
1595903337	28	Preparatory care for dialysis
978600189	28	Care involving extracorporeal dialysis
361941097	28	Care involving peritoneal dialysis
2138810005	28	Care involving other specified dialysis
2138810005	28	Care involving dialysis, unspecified
1131587022	28	Care involving use of rehabilitation procedures
637584421	28	Cardiac rehabilitation
1128991153	28	Physical rehabilitation
937843024	28	Alcohol rehabilitation
1387107546	28	Drug rehabilitation
558040910	28	Psychotherapy
1141426908	28	Speech therapy
816159269	28	Orthoptic training
1441683377	28	Occupational therapy or vocational rehabilitation
1057220009	28	Tobacco rehabilitation
1131587022	28	Care involving use of other specified rehabilitation procedures
1131587022	28	Care involving use of rehabilitation procedures, unspecified
989334694	28	Radiotherapy session
1605615920	28	Chemotherapy session for neoplasm
1314217051	28	Blood transfusion without reported diagnosis
1781967137	28	Apheresis
1035718607	28	Preparatory care for subsequent treatment
1492124251	28	Palliative care
744313508	28	Allergen immunotherapy
778231924	28	Other specified contact with health services for nonsurgical interventions not involving devices
778231924	28	Contact with health services for nonsurgical interventions not involving devices, unspecified
856558301	28	Contact with health services related to immunizations or certain other prophylactic measures
1274284863	28	Need for immunization against single bacterial diseases
1472302478	28	Need for immunization against cholera alone
847921176	28	Need for immunization against typhoid-paratyphoid alone
1176965351	28	Need for immunization against tuberculosis
594337139	28	Need for immunization against plague
1350717159	28	Need for immunization against tularaemia
902398835	28	Need for immunization against tetanus alone
1097126796	28	Need for immunization against diphtheria alone
607067674	28	Need for immunization against pertussis alone
1274284863	28	Other specified need for immunization against single bacterial diseases
1274284863	28	Need for immunization against single bacterial diseases, unspecified
941267115	28	Need for immunization against certain single viral diseases
1824062668	28	Need for immunization against poliomyelitis
166932826	28	Need for immunization against arthropod-borne viral encephalitis
2103337383	28	Need for immunization against rabies
404073523	28	Need for immunization against yellow fever
1811627943	28	Need for immunization against measles alone
246477363	28	Need for immunization against rubella alone
2048762574	28	Need for immunization against viral hepatitis
1883255885	28	Need for immunization against mumps alone
353106393	28	Need for immunization against influenza
941267115	28	Other specified need for immunization against certain single viral diseases
941267115	28	Need for immunization against certain single viral diseases, unspecified
704382402	28	Need for immunization against certain specified single infectious diseases
1908905075	28	Need for immunization against leishmaniasis
704382402	28	Other specified need for immunization against certain specified single infectious diseases
704382402	28	Need for immunization against certain specified single infectious diseases, unspecified
1287112788	28	Need for immunization against combinations of infectious diseases
1832869108	28	Need for immunization against cholera with typhoid-paratyphoid
141857126	28	Need for immunization against diphtheria-tetanus-pertussis, combined
2094645657	28	Need for immunization against diphtheria-tetanus-pertussis with typhoid-paratyphoid
429001741	28	Need for immunization against diphtheria-tetanus-pertussis with poliomyelitis
1786552217	28	Need for immunization against measles-mumps-rubella
1287112788	28	Other specified need for immunization against combinations of infectious diseases
1287112788	28	Need for immunization against combinations of infectious diseases, unspecified
836689174	28	Immunization not carried out
1498576014	28	Immunization not carried out due to patient having had the disease
679809409	28	Immunization not carried out because of acute illness
1650200188	28	Immunization not carried out because of chronic illness or condition of patient
1200706488	28	Immunization not carried out because of immune-compromised state of patient
472002267	28	Immunization not carried out because of patient allergy to vaccine or component
583273619	28	Immunization not carried out because of patient refusal
118051153	28	Immunization not carried out because of caregiver refusal
300485628	28	Immunization not carried out due to lack of availability
836689174	28	Immunization not carried out for other reasons
836689174	28	Immunization not carried out for unspecified reason
1419055236	28	Need for certain specified other prophylactic measures
1061373903	28	Isolation
1510509147	28	Prophylactic immunotherapy
1419055236	28	Other specified prophylactic measures
1419055236	28	Prophylactic measures, unspecified
874796608	28	Underimmunization status
856558301	28	Other specified contact with health services related to immunizations or certain other prophylactic measures
856558301	28	Contact with health services related to immunizations or certain other prophylactic measures, unspecified
937424177	28	Interventions not carried out
663184411	28	Procedure not carried out because of contraindication
1120709007	28	Procedure not carried out because of patient's decision for reasons of belief or group pressure
912390512	28	Procedure not carried out because of patient's decision for reasons other than belief or group pressure
937424177	28	Intervention not carried out for other reasons
937424177	28	Intervention not carried out, unspecified reason
849490973	28	Contact with health services associated with the health of others
449596104	28	Person consulting on behalf of another person
690649984	28	Partner illness problem
65496552	28	Illness problem with child
449596104	28	Other specified person consulting on behalf of another person
449596104	28	Person consulting on behalf of another person, unspecified
1427663737	28	Healthy person accompanying sick person
1157559828	28	Health supervision or care of abandoned infant
849490973	28	Other specified contact with health services associated with the health of others
849490973	28	Contact with health services associated with the health of others, unspecified
1136473465	28	Malingering
856028269	28	Personal or family history or late effect of prior health problems
2142880493	28	Personal history of health problems
560107272	28	Personal history of malignant neoplasm
794465369	28	Personal history of malignant neoplasm of digestive organs
1242651085	28	Personal history of malignant neoplasm of trachea, bronchus or lung
1052510516	28	Personal history of malignant neoplasm of respiratory or intrathoracic organs other than the digestive organs, trachea, bronchus or lung
1542964390	28	Personal history of malignant neoplasm of breast
672749362	28	Personal history of malignant neoplasm of genital organs
1297259176	28	Personal history of malignant neoplasm of urinary tract
973064793	28	Personal history of leukaemia
1555302349	28	Personal history of other malignant neoplasms of lymphoid, haematopoietic or related tissues
560107272	28	Personal history of malignant neoplasm of other specified site
560107272	28	Personal history of malignant neoplasm of unspecified site
786248807	28	Personal history of non-malignant neoplasms
1268185587	28	Personal history of infectious or parasitic diseases
1060874508	28	Personal history of diseases of the blood or blood-forming organs
666593019	28	Personal history of diseases of the immune system
414789075	28	Personal history of anaphylaxis
181624878	28	Personal history of food-induced allergy or hypersensitivity
1307379503	28	Personal history of allergy to drugs, medicaments or biological substances
96364054	28	Personal history of allergy, other than to drugs or biological substances
666593019	28	Other specified personal history of diseases of the immune system
666593019	28	Personal history of diseases of the immune system, unspecified
1517315226	28	Personal history of endocrine, nutritional or metabolic diseases
1289042584	28	Personal history of mental or behavioural disorder
947415655	28	Personal history of diseases of the nervous system or sense organs
88691851	28	Personal history of medical treatment
1634864060	28	Personal history of long-term use of anticoagulants
88691851	28	Other specified personal history of medical treatment
88691851	28	Personal history of medical treatment, unspecified
1626712964	28	Personal history of noncompliance with medical treatment or regimen
341375869	28	Personal history of poor personal hygiene
1740007657	28	Personal history of self-harm
2142880493	28	Personal history of other specified health problems
2142880493	28	Personal history of health problems, unspecified
755612283	28	Late effect of prior health problem, not elsewhere classified
1143554706	28	Family history of health problems
1339298241	28	Family history of infectious diseases
1131053561	28	Family history of malignant neoplasm
157060520	28	Family history of malignant neoplasm of digestive organs
1813463090	28	Family history of malignant neoplasm of trachea, bronchus or lung
414847181	28	Family history of malignant neoplasm of respiratory or intrathoracic organs other than digestive organs, trachea, bronchus or lung
2113002841	28	Family history of malignant neoplasm of breast
236932813	28	Family history of malignant neoplasm of genital organs
1800700761	28	Family history of malignant neoplasm of urinary tract
536466342	28	Family history of leukaemia
2058493492	28	Family history of malignant neoplasms of lymphoid, haematopoietic or related tissues
1131053561	28	Other specified family history of malignant neoplasm
1131053561	28	Family history of malignant neoplasm, unspecified
423473395	28	Family history of diseases of the blood or blood-forming organs
705674358	28	Family history of disorders involving the immune mechanism
261680883	28	Family history of endocrine, nutritional or metabolic diseases
2088140135	28	Family history of diabetes mellitus
261680883	28	Other specified family history of endocrine, nutritional or metabolic diseases
261680883	28	Family history of endocrine, nutritional or metabolic diseases, unspecified
639716461	28	Family history of mental or behavioural disorder
1792222055	28	Family history of eye or ear disorders
325068404	28	Family history of ischaemic heart disease or other diseases of the circulatory system
1192168487	28	Family history of consanguinity
1619965416	28	Family history of stroke
1143554706	28	Family history of other specified health problems
1143554706	28	Family history of health problems, unspecified
856028269	28	Other specified personal or family history or late effect of prior health problems
856028269	28	Personal or family history or late effect of prior health problems, unspecified
1328478660	28	Risk factors associated with infectious or certain other conditions
1062820800	28	Contact with or exposure to communicable diseases
1447439794	28	Contact with or exposure to intestinal infectious diseases
733451521	28	Exposure to cholera
1447439794	28	Other specified contact with or exposure to intestinal infectious diseases
1447439794	28	Contact with or exposure to intestinal infectious diseases, unspecified
856547368	28	Contact with or exposure to tuberculosis
1201713369	28	Contact with or exposure to infections with a predominantly sexual mode of transmission
585858381	28	Contact with or exposure to rabies
1359343321	28	Contact with or exposure to rubella
877536077	28	Contact with or exposure to viral hepatitis
1088648116	28	Contact with or exposure to human immunodeficiency virus
631815718	28	Contact with or exposure to pediculosis, acariasis or other infestations
1062820800	28	Contact with or exposure to other specified communicable diseases
1062820800	28	Contact with or exposure to communicable diseases, unspecified
784320171	28	Carrier of infectious disease agent
1262044429	28	Carrier of salmonella typhi
779258009	28	Carrier of intestinal infectious agents
2018359750	28	Asymptomatic enteric carriage of Entamoeba
779258009	28	Other specified carrier of intestinal infectious agents
779258009	28	Carrier of intestinal infectious agents, unspecified
1524619368	28	Carrier of corynebacterium diphtheriae
1283098214	28	Carrier of infectious agents with a predominantly sexual mode of transmission
1238539156	28	Asymptomatic colonization of the skin by virulent or therapy resistant bacteria
784320171	28	Carrier of other specified infectious disease agent
784320171	28	Carrier of infectious disease agent, unspecified
1328478660	28	Other specified health status associated with infectious or certain specified conditions
1328478660	28	Unspecified health status associated with infectious or certain specified conditions
1100199287	28	Concern about body appearance
489630744	28	Concern about breast appearance
1030202810	28	Contact with health services for concerns about body image related to pregnancy
1100199287	28	Other specified concern about body appearance
1100199287	28	Concern about body appearance, unspecified
57624301	28	Factors influencing health status
824927288	28	Problems associated with finances
755867815	28	Poverty
1503719512	28	Low income
824927288	28	Other specified problems associated with finances
824927288	28	Problems associated with finances, unspecified
76222516	28	Problems associated with drinking water or nutrition
1163409625	28	Problems associated with inadequate drinking-water
1212575027	28	Inadequate food
76222516	28	Problems associated with drinking water or nutrition, unspecified
266601618	28	Problems associated with the environment
1307910936	28	Problems associated with the natural environment or human-made changes to the environment
1409115865	28	Problems associated with exposure to noise
917941069	28	Problems associated with exposure to air pollution
1109130164	28	Problems associated with exposure to water pollution
659568166	28	Problems associated with exposure to soil pollution
1421780402	28	Problems associated with exposure to radiation
538178893	28	Problems associated with exposure to tobacco smoke
201495283	28	Problems associated with inadequate access to electrical power
1307910936	28	Problems associated with the natural environment or human-made changes to the environment, unspecified
683601550	28	Problems associated with housing
1325772378	28	Homelessness
709780428	28	Inadequate housing
1000930983	28	Problems related to living in residential institution
683601550	28	Problems associated with housing, unspecified
266601618	28	Other specified problems associated with the environment
266601618	28	Problems associated with the environment, unspecified
1440218064	28	Problems associated with employment or unemployment
25263588	28	Problem associated with unemployment
1691005042	28	Problem associated with change of job
275243151	28	Problem associated with threat of job loss
1756207334	28	Problem with employment conditions
1669952283	28	Problem associated with uncongenial work
1965829403	28	Problem associated with stressful work schedule
1756207334	28	Other specified problem with employment conditions
815543898	28	Occupational exposure to risk-factors
211757070	28	Occupational exposure to dust
440038928	28	Occupational exposure to toxic agents in agriculture
2138160026	28	Occupational exposure to toxic agents in industries other than agriculture
1855399665	28	Occupational exposure to vibration
473240871	28	Occupational exposure to ergonomic risk
815543898	28	Other specified occupational exposure to risk-factors
815543898	28	Occupational exposure to risk-factors, unspecified
129180281	28	Burn-out
1440218064	28	Other specified problems associated with employment or unemployment
1440218064	28	Problems associated with employment or unemployment, unspecified
561687345	28	Problems associated with education
450012	28	Problem associated with illiteracy or low-level literacy
1699549262	28	Problem associated with education unavailable or unattainable
299909297	28	Problem with educational progress
561687345	28	Other specified problems associated with education
561687345	28	Problems associated with education, unspecified
462621464	28	Problems associated with social or cultural environment
1652814217	28	Acculturation difficulty
1931375240	28	Stress, not elsewhere classified
1706765446	28	Social role conflict
292381213	28	Social exclusion or rejection
1948692361	28	Target of perceived adverse discrimination or persecution
462621464	28	Other specified problems associated with social or cultural environment
462621464	28	Problems associated with social or cultural environment, unspecified
48322409	28	Problems associated with health behaviours
1466350777	28	Hazardous substance use
499098434	28	Hazardous alcohol use
